code,gbifname,gbifid,equal
Lynx_lynx,Lynx lynx,2435240,true
Leopoldamys_siporanus,Leopoldamys siporanus,2437924,true
Pithecia_pithecia,Pithecia pithecia,2436373,true
Pseudantechinus_mimulus,Pseudantechinus mimulus,2435381,true
Ningaui_yvonneae,Ningaui yvonneae,4826884,true
Myosorex_kihaulei,Myosorex kihaulei,2435930,true
Nyctimene_cephalotes,Nyctimene cephalotes,5218640,true
Galea_spixii,Galea spixii,5219701,true
Alionycteris_paucidentata,Alionycteris paucidentata,2432970,true
Chimarrogale_phaeura,Chimarrogale phaeura,2435776,true
Sminthopsis_virginiae,Sminthopsis virginiae,2435387,true
Tadarida_jobimena,Chaerephon jobimena,8004484,false
Dendromus_mesomelas,Dendromus mesomelas,5219770,true
Dorcopsis_luctuosa,Dorcopsis luctuosa,2440145,true
Microgale_parvula,Microgale parvula,2432123,true
Crocidura_indochinensis,Crocidura indochinensis,2435713,true
Microcebus_danfossi,Microcebus danfossi,5786010,true
Apodemus_argenteus,Apodemus argenteus,5219736,true
Pseudantechinus_roryi,Pseudantechinus roryi,2435379,true
Lophuromys_dieterleni,Lophuromys dieterleni,4264927,true
Marmosa_mexicana,Marmosa mexicana,2439876,true
Thylogale_lanatus,Thylogale lanatus,2440160,true
Pattonomys_occasius,Makalata occasius,4262963,false
Paraxerus_alexandri,Paraxerus alexandri,2437351,true
Acomys_johannis,Acomys johannis,4264828,true
Dacnomys_millardi,Dacnomys millardi,2438329,true
Mormopterus_phrudus,Mormopterus phrudus,2433049,true
Hipposideros_madurae,Hipposideros madurae,7261706,true
Calomys_musculinus,Calomys musculinus,2437951,true
Leporillus_apicalis,Leporillus apicalis,2437781,true
Mogera_insularis,Mogera insularis,2436165,true
Crocidura_tarella,Crocidura tarella,2435636,true
Cynomops_planirostris,Cynomops planirostris,4266507,true
Isothrix_bistriata,Isothrix bistriata,2439754,true
Maxomys_musschenbroekii,Maxomys musschenbroekii,2438842,true
Scapanus_latimanus,Scapanus latimanus,2436194,true
Rhipidomys_mastacalis,Rhipidomys mastacalis,5219825,true
Dremomys_lokriah,Dremomys lokriah,2437275,true
Dasyurus_albopunctatus,Dasyurus albopunctatus,2435359,true
Thomasomys_niveipes,Thomasomys niveipes,2439183,true
Rattus_lugens,Rattus lugens,2439250,true
Philander_andersoni,Philander andersoni,5219948,true
Nectomys_rattus,Nectomys rattus,5706776,true
Chaetodipus_dalquesti,Chaetodipus dalquesti,4263293,true
Funambulus_layardi,Funambulus layardi,2437244,true
Mops_brachypterus,Mops brachypterus,2433070,true
Hipposideros_pendelburyi,Hipposideros pendleburyi,7523862,false
Callicebus_regulus,Cheracebus regulus,9580395,false
Dorcopsulus_macleayi,Dorcopsulus macleayi,2440204,true
Talpa_stankovici,Talpa stankovici,2436128,true
Pygoderma_bilabiatum,Pygoderma bilabiatum,2433255,true
Sigmodon_ochrognathus,Sigmodon ochrognathus,2438156,true
Lophuromys_cinereus,Lophuromys aquilus,4264925,false
Fukomys_kafuensis,Cryptomys kafuensis,4263052,false
Murina_bicolor,Murina bicolor,5733776,true
Pipistrellus_ariel,Hypsugo ariel,4266289,false
Murina_tenebrosa,Murina tenebrosa,2432328,true
Gymnobelideus_leadbeateri,Gymnobelideus leadbeateri,2440054,true
Marmota_marmota,Marmota marmota,2437377,true
Desmodus_rotundus,Desmodus rotundus,2433298,true
Callicebus_purinus,Cheracebus purinus,9498920,false
Stylodipus_andrewsi,Stylodipus andrewsi,2439455,true
Rattus_argentiventer,Rattus argentiventer,2439275,true
Arielulus_cuprosus,Arielulus cuprosus,4265949,true
Brucepattersonius_soricinus,Brucepattersonius soricinus,4265066,true
Oligoryzomys_chacoensis,Oligoryzomys chacoensis,2438274,true
Spilogale_pygmaea,Spilogale pygmaea,2434821,true
Ctenomys_dorbignyi,Ctenomys dorbignyi,4263408,true
Liomys_pictus,Liomys pictus,2439508,true
Microtus_hyperboreus,Microtus middendorffi,2438620,false
Mesoplodon_bidens,Mesoplodon bidens,2440412,true
Myotis_escalerai,Myotis escalerai,8181305,true
Pseudohydromys_carlae,Pseudohydromys carlae,7487295,true
Steatomys_pratensis,Steatomys pratensis,2438739,true
Rhynchocyon_udzungwensis,Rhynchocyon udzungwensis,5786557,true
Zaglossus_attenboroughi,Zaglossus attenboroughi,2433390,true
Atelerix_albiventris,Atelerix albiventris,2437140,true
Thomomys_mazama,Thomomys mazama,2439389,true
Oxymycterus_wayku,Oxymycterus wayku,8236832,true
Lepus_castroviejoi,Lepus castroviejoi,2436788,true
Rhizomys_sumatrensis,Rhizomys sumatrensis,2438058,true
Glauconycteris_beatrix,Glauconycteris beatrix,4266153,true
Hydrodamalis_gigas,Hydrodamalis gigas,2435289,true
Heliosciurus_rufobrachium,Heliosciurus rufobrachium,2437540,true
Saguinus_bicolor,Saguinus bicolor,2436470,true
Microtus_limnophilus,Microtus limnophilus,2438595,true
Gerbilliscus_brantsii,Gerbilliscus brantsii,4264943,true
Murina_fionae,Murina fionae,7862776,true
Gerbillus_percivali,Gerbillus pusillus,2437822,false
Dactylopsila_megalura,Dactylopsila megalura,2440038,true
Meriones_grandis,Meriones grandis,5706750,true
Neacomys_musseri,Neacomys musseri,4265059,true
Rhinolophus_mabuensis,Rhinolophus mabuensis,7805736,true
Thomasomys_onkiro,Thomasomys onkiro,4265164,true
Glauconycteris_gleni,Glauconycteris gleni,4266154,true
Callicebus_barbarabrownae,Callicebus barbarabrownae,2436391,true
Neamblysomus_gunningi,Neamblysomus gunningi,2432175,true
Murina_chrysochaetes,Murina chrysochaetes,7552209,true
Ochotona_rufescens,Ochotona rufescens,2437023,true
Thomomys_atrovarius,Thomomys atrovarius,4267400,true
Otomys_lacustris,Otomys lacustris,5706745,true
Phataginus_tricuspis,Manis tricuspis,5219635,false
Pteropus_niger,Pteropus niger,5218652,true
Tympanoctomys_loschalchalerosorum,Tympanoctomys loschalchalerosorum,10836797,true
Peromyscus_stirtoni,Peromyscus stirtoni,2438023,true
Sorex_arcticus,Sorex arcticus,2436104,true
Myotis_petax,Myotis petax,8149385,true
Leggadina_lakedownensis,Leggadina lakedownensis,2438287,true
Rhinolophus_mehelyi,Rhinolophus mehelyi,2432667,true
Nanger_dama,Nanger dama,4262713,true
Artibeus_planirostris,Artibeus planirostris,2433271,true
Pipistrellus_arabicus,Hypsugo arabicus,4266281,false
Microtus_qazvinensis,Microtus qazvinensis,4265016,true
Oryzomys_gorgasi,Oryzomys gorgasi,2438091,true
Maxomys_inas,Maxomys inas,2438841,true
Sminthopsis_psammophila,Sminthopsis psammophila,2435403,true
Mysateles_meridionalis,Mysateles meridionalis,2437661,true
Mustela_nigripes,Mustela nigripes,5218985,true
Platyrrhinus_chocoensis,Platyrrhinus chocoensis,5218763,true
Lonchophylla_concava,Lonchophylla concava,4832212,true
Alouatta_arctoidea,Alouatta arctoidea,4827329,true
Dryomys_laniger,Dryomys laniger,2439686,true
Notomys_mitchellii,Notomys mitchellii,2438971,true
Rhabdomys_pumilio,Rhabdomys pumilio,2438736,true
Capra_falconeri,Capra falconeri,2441050,true
Mustela_eversmanii,Mustela eversmanii,5219057,true
Chinchillula_sahamae,Chinchillula sahamae,2439067,true
Phalanger_carmelitae,Phalanger carmelitae,2440278,true
Rhipidomys_cariri,Rhipidomys cariri,5786981,true
Ctenomys_tucumanus,Ctenomys tucumanus,2439623,true
Micronycteris_buriri,Micronycteris buriri,10713612,true
Ia_io,Ia io,2432577,true
Pectinator_spekei,Pectinator spekei,2439825,true
Ctenomys_australis,Ctenomys australis,2439639,true
Ctenomys_lewisi,Ctenomys lewisi,2439624,true
Tamias_senex,Tamias senex,2437447,true
Mormopterus_lumsdenae,Mormopterus lumsdenae,8490677,true
Sorex_camtschatica,Sorex camtschatica,2435960,true
Praomys_morio,Praomys morio,2438474,true
Aethomys_silindensis,Aethomys silindensis,2438171,true
Hystrix_javanica,Hystrix javanica,5219887,true
Eothenomys_melanogaster,Eothenomys melanogaster,2438894,true
Prionailurus_bengalensis,Prionailurus bengalensis,2434903,true
Desmana_moschata,Desmana moschata,2436117,true
Oecomys_concolor,Oecomys concolor,2439311,true
Mesoplodon_carlhubbsi,Mesoplodon carlhubbsi,2440401,true
Vespadelus_vulturnus,Vespadelus vulturnus,4266261,true
Inia_araguaiaensis,Inia geoffrensis,2440314,false
Thomasomys_hylophilus,Thomasomys hylophilus,2439173,true
Rhinolophus_luctoides,Rhinolophus luctoides,10778682,true
Rupicapra_pyrenaica,Rupicapra pyrenaica,5220171,true
Micronycteris_megalotis,Micronycteris megalotis,2433289,true
Crocidura_elgonius,Crocidura elgonius,2435715,true
Fukomys_zechi,Cryptomys zechi,2437212,false
Cyttarops_alecto,Cyttarops alecto,2433138,true
Miniopterus_egeri,Miniopterus egeri,7498622,true
Nyctophilus_timoriensis,Nyctophilus timoriensis,2432521,true
Caluromys_philander,Caluromys philander,2439999,true
Nyctophilus_walkeri,Nyctophilus walkeri,2432516,true
Mysateles_prehensilis,Mysateles prehensilis,2437664,true
Hodomys_alleni,Hodomys alleni,2437929,true
Sylvilagus_aquaticus,Sylvilagus aquaticus,2436883,true
Mazama_gouazoubira,Mazama gouazoubira,7261375,true
Papio_papio,Papio papio,5707338,true
Crocidura_mariquensis,Crocidura mariquensis,2435632,true
Scotophilus_tandrefana,Scotophilus tandrefana,5787650,true
Rhinopoma_macinnesi,Rhinopoma macinnesi,5707288,true
Molossus_coibensis,Molossus coibensis,5707250,true
Thomasomys_macrotis,Thomasomys macrotis,4265170,true
Sciurus_ignitus,Sciurus ignitus,5219662,true
Suncus_dayi,Suncus dayi,2435521,true
Platyrrhinus_helleri,Platyrrhinus helleri,5218762,true
Oxymycterus_akodontius,Oxymycterus akodontius,2438939,true
Trachypithecus_laotum,Trachypithecus laotum,4267078,true
Lepus_hainanus,Lepus hainanus,2436774,true
Papio_cynocephalus,Papio cynocephalus,7262027,true
Prosciurillus_rosenbergii,Prosciurillus rosenbergii,4264068,true
Urocitellus_brunneus,Urocitellus brunneus,7640191,true
Leontopithecus_chrysopygus,Leontopithecus chrysopygus,2436480,true
Onychomys_leucogaster,Onychomys leucogaster,2438517,true
Thomasomys_apeco,Thomasomys apeco,4265171,true
Rhinopoma_hardwickii,Rhinopoma hardwickii,5707278,true
Cryptotis_peruviensis,Cryptotis peruviensis,5219508,true
Desmodilliscus_braueri,Desmodilliscus braueri,2437685,true
Juscelinomys_candango,Juscelinomys candango,2438366,true
Thomasomys_cinereiventer,Thomasomys cinereiventer,2439178,true
Dryomys_nitedula,Dryomys nitedula,2439688,true
Lepilemur_ankaranensis,Lepilemur ankaranensis,4266928,true
Marmosa_alstoni,Micoureus alstoni,2439894,false
Gerbillus_juliani,Gerbillus watersi,2437818,false
Monophyllus_plethodon,Monophyllus plethodon,2433239,true
Caenolestes_convelatus,Caenolestes convelatus,2433360,true
Papagomys_armandvillei,Papagomys armandvillei,2438411,true
Aotus_nigriceps,Aotus nigriceps,5219595,true
Chaerephon_chapini,Chaerephon chapini,5218723,true
Olallamys_edax,Olallamys edax,2439751,true
Blanfordimys_juldaschi,Blanfordimys juldaschi,7880272,true
Lophuromys_flavopunctatus,Lophuromys flavopunctatus,2437668,true
Suncus_etruscus,Suncus etruscus,2435506,true
Sturnira_sorianoi,Sturnira sorianoi,5787388,true
Ctenomys_boliviensis,Ctenomys boliviensis,2439616,true
Hydromys_chrysogaster,Hydromys chrysogaster,2438706,true
Capra_aegagrus,Capra hircus,2441056,false
Hylobates_lar,Hylobates lar,5219553,true
Mico_intermedius,Mico intermedius,5786465,true
Rucervus_schomburgki,Rucervus schomburgki,4262346,true
Rhipidomys_ochrogaster,Rhipidomys ochrogaster,5219826,true
Myotis_dasycneme,Myotis dasycneme,2432452,true
Nomascus_annamensis,Nomascus annamensis,8385893,true
Sylvilagus_brasiliensis,Sylvilagus brasiliensis,2436860,true
Funambulus_sublineatus,Funambulus sublineatus,2437247,true
Thomomys_clusius,Thomomys clusius,2439387,true
Crocidura_hikmiya,Crocidura hikmiya,5787822,true
Uranomys_ruddi,Uranomys ruddi,2439014,true
Aselliscus_stoliczkanus,Aselliscus stoliczkanus,2432598,true
Suncus_megalura,Suncus megalura,2435510,true
Reithrodontomys_sumichrasti,Reithrodontomys sumichrasti,2437872,true
Suncus_hosei,Suncus hosei,2435522,true
Paradoxurus_jerdoni,Paradoxurus jerdoni,2434705,true
Nycteris_arge,Nycteris arge,5218607,true
Oligoryzomys_moojeni,Oligoryzomys moojeni,5786849,true
Pipistrellus_inexspectatus,Pipistrellus inexspectatus,5218496,true
Paraechinus_hypomelas,Paraechinus hypomelas,2437154,true
Miniopterus_inflatus,Miniopterus inflatus,2432507,true
Rusa_timorensis,Rusa timorensis,4262397,true
Hipposideros_lekaguli,Hipposideros lekaguli,5218582,true
Martes_melampus,Martes melampus,5218859,true
Crocidura_panayensis,Crocidura panayensis,9963928,true
Scotinomys_xerampelinus,Scotinomys xerampelinus,2439157,true
Microtus_bavaricus,Microtus bavaricus,2438594,true
Solenodon_marcanoi,Solenodon marcanoi,5219468,true
Balaenoptera_acutorostrata,Balaenoptera acutorostrata,2440728,true
Myotis_secundus,Myotis secundus,9238161,true
Nasalis_larvatus,Nasalis larvatus,2436525,true
Stenella_coeruleoalba,Stenella coeruleoalba,5220055,true
Tenrec_ecaudatus,Tenrec ecaudatus,5218435,true
Sundamys_maxi,Sundamys maxi,2438466,true
Surdisorex_schlitteri,Surdisorex schlitteri,8872276,true
Callicebus_stephennashi,Plecturocebus stephennashi,9258545,false
Antechinus_vandycki,Antechinus vandycki,8964221,true
Murina_annamitica,Murina annamitica,7856173,true
Bunomys_penitus,Bunomys penitus,5219847,true
Dasypus_yepesi,Dasypus mazzai,8590635,false
Myrmecophaga_tridactyla,Myrmecophaga tridactyla,2436346,true
Cryptonanus_guahybae,Gracilinanus microtarsus,2439856,false
Lasiurus_intermedius,Lasiurus intermedius,5218549,true
Meles_leucurus,Meles leucurus,2433868,true
Crocidura_glassi,Crocidura glassi,2435712,true
Rattus_koopmani,Rattus koopmani,2439237,true
Lemmus_sibiricus,Lemmus sibiricus,5219835,true
Oxymycterus_roberti,Oxymycterus roberti,2438943,true
Synaptomys_borealis,Synaptomys borealis,2438953,true
Coelodonta_antiquitatis,Coelodonta antiquitatis,4969546,true
Dermanura_aztecus,Artibeus aztecus,2433261,false
Miniopterus_macrocneme,Miniopterus macrocneme,4266214,true
Rattus_jobiensis,Rattus jobiensis,2439246,true
Microtus_majori,Microtus majori,2438654,true
Idiurus_macrotis,Idiurus macrotis,2439363,true
Callicebus_coimbrai,Callicebus coimbrai,2436383,true
Kobus_ellipsiprymnus,Kobus ellipsiprymnus,5220160,true
Phalanger_alexandrae,Phalanger alexandrae,2440257,true
Paraleptomys_rufilatus,Paraleptomys rufilatus,2439304,true
Tragelaphus_oryx,Taurotragus oryx,5220167,false
Akodon_mollis,Akodon mollis,2437912,true
Vespertilio_murinus,Vespertilio murinus,2432564,true
Acrobates_pygmaeus,Acrobates pygmaeus,5219960,true
Meriones_dahli,Meriones dahli,5219717,true
Caracal_caracal,Caracal caracal,2435010,true
Marmosops_juninensis,Marmosops juninensis,2439954,true
Myotis_atacamensis,Myotis atacamensis,2432457,true
Aeromys_tephromelas,Aeromys tephromelas,2437384,true
Orthogeomys_lanius,Orthogeomys lanius,2439410,true
Crocidura_congobelgica,Crocidura congobelgica,2435734,true
Neacomys_guianae,Neacomys guianae,2439289,true
Pseudochirulus_cinereus,Pseudochirulus cinereus,2440096,true
Sylvisorex_pluvialis,Sylvisorex pluvialis,2435798,true
Ellobius_alaicus,Ellobius alaicus,2438761,true
Cephalophus_weynsi,Cephalophus weynsi,2441162,true
Rhogeessa_hussoni,Rhogeessa hussoni,4266461,true
Balaenoptera_borealis,Balaenoptera borealis,2440709,true
Leontocebus_nigrifrons,Leontocebus nigrifrons,9509098,true
Neotoma_angustapalata,Neotoma angustapalata,2438450,true
Lonchophylla_fornicata,Lonchophylla fornicata,7472296,true
Ectophylla_alba,Ectophylla alba,2433222,true
Gerbilliscus_nigricaudus,Gerbilliscus nigricaudus,4264945,true
Rattus_praetor,Rattus praetor,2439229,true
Philander_frenatus,Philander frenatus,5219949,true
Vulpes_zerda,Vulpes zerda,5219310,true
Eidolon_dupreanum,Eidolon dupreanum,2432850,true
Pseudochirulus_herbertensis,Pseudochirulus herbertensis,2440099,true
Saimiri_ustus,Saimiri ustus,8885431,true
Rhinolophus_willardi,Rhinolophus willardi,7475536,true
Eropeplus_canus,Eropeplus canus,2438145,true
Mimon_koepckeae,Gardnerycteris koepckeae,9633893,false
Stenella_longirostris,Stenella longirostris,5220060,true
Taphozous_theobaldi,Taphozous theobaldi,5218738,true
Noronhomys_vespuccii,Noronhomys vespuccii,4265062,true
Plecotus_auritus,Plecotus auritus,5218507,true
Batomys_granti,Batomys granti,2437750,true
Naemorhedus_caudatus,Naemorhedus caudatus,2441011,true
Elephantulus_fuscus,Elephantulus fuscus,2440846,true
Hippidion_saldiasi,Hippidion saldiasi,8706874,true
Rhinolophus_virgo,Rhinolophus virgo,2432640,true
Iomys_sipora,Iomys sipora,2437356,true
Nesophontes_major,Nesophontes major,2435487,true
Galagoides_granti,Paragalago granti,9496982,false
Zygodontomys_brevicauda,Zygodontomys brevicauda,2439344,true
Crocidura_jouvenetae,Crocidura jouvenetae,2435601,true
Neoromicia_helios,Neoromicia helios,4265918,true
Callospermophilus_saturatus,Callospermophilus saturatus,8102496,true
Cryptotis_alticola,Cryptotis alticola,5219500,true
Nycteris_gambiensis,Nycteris gambiensis,5218611,true
Myomimus_setzeri,Myomimus setzeri,2439662,true
Pogonomys_sylvestris,Pogonomys sylvestris,2438511,true
Lasiurus_minor,Lasiurus minor,5218542,true
Ctenodactylus_gundi,Ctenodactylus gundi,5219941,true
Akodon_reigi,Akodon reigi,4265081,true
Muntiacus_vaginalis,Muntiacus muntjak,2440943,false
Pseudohydromys_sandrae,Pseudohydromys sandrae,7368744,true
Pseudomys_oralis,Pseudomys oralis,5219798,true
Cercartetus_caudatus,Cercartetus caudatus,2440229,true
Procapra_picticaudata,Procapra picticaudata,2441149,true
Pipistrellus_pygmaeus,Pipistrellus pygmaeus,5707150,true
Eothenomys_miletus,Eothenomys miletus,4265026,true
Nilopegamys_plumbeus,Nilopegamys plumbeus,4264952,true
Vulpes_macrotis,Vulpes macrotis,5219311,true
Oligoryzomys_flavescens,Oligoryzomys flavescens,2438271,true
Dicrostonyx_unalascensis,Dicrostonyx unalascensis,2438385,true
Lemniscomys_zebra,Lemniscomys zebra,4264938,true
Thomasomys_notatus,Thomasomys notatus,2439167,true
Microperoryctes_papuensis,Microperoryctes papuensis,2435344,true
Dipodomys_deserti,Dipodomys deserti,2439535,true
Dactylomys_dactylinus,Dactylomys dactylinus,2439800,true
Pseudalopex_sechurae,Lycalopex sechurae,2434326,false
Arborimus_pomo,Arborimus pomo,2437932,true
Thylamys_tatei,Thylamys tatei,2439910,true
Petromus_typicus,Petromus typicus,2437614,true
Hylaeamys_acritus,Hylaeamys acritus,5786890,true
Pteropus_ualanus,Pteropus ualanus,5707023,true
Mico_acariensis,Mico acariensis,5786453,true
Sciurus_arizonensis,Sciurus arizonensis,5219674,true
Sturnira_erythromos,Sturnira erythromos,2433324,true
Molossops_neglectus,Molossops neglectus,2433004,true
Lasiurus_blossevillii,Lasiurus blossevillii,5218548,true
Arctocebus_aureus,Arctocebus aureus,2436631,true
Callicebus_ornatus,Plecturocebus ornatus,9250812,false
Marmota_himalayana,Marmota himalayana,2437371,true
Chodsigoa_smithii,Chodsigoa smithii,2435895,true
Hyperoodon_planifrons,Hyperoodon planifrons,5220011,true
Murina_pluvialis,Murina pluvialis,10831142,true
Acomys_dimidiatus,Acomys dimidiatus,4264830,true
Urocyon_cinereoargenteus,Urocyon cinereoargenteus,2434566,true
Paraechinus_nudiventris,Paraechinus nudiventris,2437152,true
Peromyscus_pembertoni,Peromyscus pembertoni,2437987,true
Caluromys_lanatus,Caluromys lanatus,2440004,true
Taterillus_emini,Taterillus emini,2439216,true
Monodelphis_peruviana,Monodelphis peruviana,8582521,true
Ctenomys_sociabilis,Ctenomys sociabilis,2439608,true
Dendrogale_murina,Dendrogale murina,2436261,true
Crocidura_maurisca,Crocidura maurisca,2435618,true
Pan_paniscus,Pan paniscus,5219533,true
Lonchorhina_inusitata,Lonchorhina inusitata,4265387,true
Scapanus_orarius,Scapanus orarius,2436188,true
Geomys_arenarius,Geomys arenarius,2439372,true
Neotoma_mexicana,Neotoma mexicana,2438447,true
Brachyuromys_betsileoensis,Brachyuromys betsileoensis,2439207,true
Balaenoptera_omurai,Balaenoptera omurai,2440734,true
Dasyurus_maculatus,Dasyurus maculatus,2435361,true
Waiomys_mamasae,Waiomys mamasae,8102673,true
Mylomys_rex,Mylomys rex,4264956,true
Juscelinomys_huanchacae,Juscelinomys huanchacae,2438365,true
Lophiomys_imhausi,Lophiomys imhausi,5219729,true
Ctenomys_goodfellowi,Ctenomys goodfellowi,4263406,true
Nycticeinops_schlieffeni,Nycticeinops schlieffenii,7765800,false
Pipistrellus_lophurus,Hypsugo lophurus,4266284,false
Cercopithecus_erythrogaster,Cercopithecus erythrogaster,5219571,true
Heliosciurus_gambianus,Heliosciurus gambianus,2437541,true
Apomys_littoralis,Apomys littoralis,2438432,true
Casinycteris_campomaanensis,Casinycteris campomaanensis,8377991,true
Sylvisorex_konganensis,Sylvisorex konganensis,2435808,true
Cryptotis_tropicalis,Cryptotis tropicalis,5219496,true
Nycteris_thebaica,Nycteris thebaica,5218614,true
Planigale_gilesi,Planigale gilesi,2435457,true
Hemiechinus_collaris,Hemiechinus collaris,2437124,true
Bassariscus_astutus,Bassariscus astutus,2433557,true
Thomomys_umbrinus,Thomomys umbrinus,2439382,true
Eudorcas_rufina,Eudorcas rufina,4262625,true
