from,to,score_normal,score,pair,int
Microtus ochrogaster,Peromyscus leucopus,0.37855,0.0,false,false
Microtus ochrogaster,Peromyscus maniculatus,0.3678,0.0,false,false
Microtus ochrogaster,Phenacomys intermedius,0.22005,0.0,false,false
Microtus ochrogaster,Phenacomys ungava,0.2236,0.0,false,false
Microtus ochrogaster,Pipistrellus subflavus,0.34315,0.0,false,false
Microtus ochrogaster,Poliocitellus franklinii,0.14675,0.0,false,false
Microtus ochrogaster,Procyon lotor,0.3571,0.0,false,false
Microtus ochrogaster,Puma concolor,0.2124,0.0,false,false
Microtus ochrogaster,Rangifer tarandus,0.259,0.0,false,false
Microtus ochrogaster,Scalopus aquaticus,0.2278,0.0,false,false
Microtus ochrogaster,Scapanus orarius,0.2761,0.0,false,false
Microtus ochrogaster,Scapanus townsendii,0.26195,0.0,false,false
Microtus ochrogaster,Sciurus carolinensis,0.1698,0.0,false,false
Microtus ochrogaster,Sciurus niger,0.2938,0.0,false,false
Microtus ochrogaster,Sorex bendirii,0.3442,0.0,false,false
Microtus ochrogaster,Sorex dispar,0.36055,0.0,false,false
Microtus ochrogaster,Sorex haydeni,0.2923,0.0,false,false
Microtus ochrogaster,Sorex hoyi,0.24145,0.0,false,false
Microtus ochrogaster,Sorex merriami,0.2596,0.0,false,false
Microtus ochrogaster,Sorex palustris,0.34835,0.0,false,false
Microtus ochrogaster,Sorex rohweri,0.352,0.0,false,false
Microtus ochrogaster,Sorex tundrensis,0.2591,0.0,false,false
Microtus ochrogaster,Sorex ugyunak,0.34625,0.0,false,false
Microtus ochrogaster,Spilogale putorius,0.36345,0.0,false,false
Microtus ochrogaster,Sylvilagus floridanus,0.28035,0.0,false,false
Microtus ochrogaster,Sylvilagus nuttallii,0.33685,0.0,false,false
Microtus ochrogaster,Sylvilagus transitionalis,0.24855,0.0,false,false
Microtus ochrogaster,Synaptomys borealis,0.2572,0.0,false,false
Microtus ochrogaster,Synaptomys cooperi,0.2965,0.0,false,false
Microtus ochrogaster,Tamias amoenus,0.18665,0.0,false,false
Microtus ochrogaster,Tamias minimus,0.27575,0.0,false,false
Microtus ochrogaster,Tamias striatus,0.28355,0.0,false,false
Microtus ochrogaster,Tamias townsendii,0.18135,0.0,false,false
Microtus ochrogaster,Tamiasciurus douglasii,0.28205,0.0,false,false
Microtus ochrogaster,Tamiasciurus hudsonicus,0.31195,0.0,false,false
Microtus ochrogaster,Taxidea taxus,0.1354,0.0,false,false
Microtus ochrogaster,Thomomys talpoides,0.39305,0.0,false,false
Microtus ochrogaster,Urocitellus columbianus,0.2834,0.0,false,false
Microtus ochrogaster,Urocitellus parryii,0.25925,0.0,false,false
Microtus ochrogaster,Urocitellus richardsonii,0.28455,0.0,false,false
Microtus ochrogaster,Urocyon cinereoargenteus,0.12835,0.0,false,false
Microtus ochrogaster,Ursus americanus,0.23885,0.0,false,false
Microtus ochrogaster,Ursus arctos,0.21845,0.0,false,false
Microtus ochrogaster,Ursus maritimus,0.2685,0.0,false,false
Microtus ochrogaster,Vulpes lagopus,0.1248,0.0,false,false
Microtus ochrogaster,Vulpes velox,0.1516,0.0,false,false
Microtus ochrogaster,Vulpes vulpes,0.1749,0.0,false,false
Microtus ochrogaster,Zapus hudsonius,0.10275,0.0,false,false
Microtus ochrogaster,Zapus princeps,0.2143,0.0,false,false
Microtus ochrogaster,Zapus trinotatus,0.18485,0.0,false,false
Microtus oeconomus,Alces alces,0.01185,0.0,true,false
Microtus oeconomus,Antilocapra americana,0.0084,0.0,false,false
Microtus oeconomus,Antrozous pallidus,0.0522,0.0,false,false
Microtus oeconomus,Aplodontia rufa,0.04165,0.0,false,false
Microtus oeconomus,Bison bison,0.00495,0.0,false,false
Microtus oeconomus,Blarina brevicauda,0.07665,0.0,false,false
Microtus oeconomus,Callospermophilus lateralis,0.03435,0.0,false,false
Microtus oeconomus,Callospermophilus saturatus,0.0347,0.0,false,false
Microtus oeconomus,Canis latrans,0.0002,0.0,false,false
Microtus oeconomus,Canis lupus,0.0046,0.0,true,false
Microtus oeconomus,Canis rufus,0.0037,0.0,false,false
Microtus oeconomus,Castor canadensis,5.0e-5,0.0,false,false
Microtus oeconomus,Cervus elaphus,0.0002,0.0,true,false
Microtus oeconomus,Condylura cristata,0.0453,0.0,false,false
Microtus oeconomus,Corynorhinus townsendii,0.04525,0.0,false,false
Microtus oeconomus,Cryptotis parva,0.08105,0.0,false,false
Microtus oeconomus,Cynomys ludovicianus,5.0e-5,0.0,false,false
Microtus oeconomus,Dama dama,0.0052,0.0,true,false
Microtus oeconomus,Dama mesopotamica,5.0e-5,0.0,false,false
Microtus oeconomus,Dicrostonyx groenlandicus,0.00025,0.0,false,false
Microtus oeconomus,Dicrostonyx hudsonius,0.00115,0.0,false,false
Microtus oeconomus,Dicrostonyx nunatakensis,0.0015,0.0,false,false
Microtus oeconomus,Dicrostonyx richardsoni,0.00115,0.0,false,false
Microtus oeconomus,Didelphis virginiana,0.2913,0.0,false,false
Microtus oeconomus,Dipodomys ordii,0.12525,0.0,false,false
Microtus oeconomus,Eptesicus fuscus,0.00775,0.0,false,false
Microtus oeconomus,Erethizon dorsatum,0.1293,0.0,false,false
Microtus oeconomus,Euderma maculatum,0.02215,0.0,false,false
Microtus oeconomus,Geomys bursarius,0.12745,0.0,false,false
Microtus oeconomus,Glaucomys sabrinus,0.0386,0.0,false,false
Microtus oeconomus,Glaucomys volans,0.0402,0.0,false,false
Microtus oeconomus,Gulo gulo,0.0026,0.0,true,false
Microtus oeconomus,Ictidomys tridecemlineatus,0.0009,0.0,false,false
Microtus oeconomus,Lasionycteris noctivagans,0.00075,0.0,false,false
Microtus oeconomus,Lasiurus blossevillii,0.0114,0.0,false,false
Microtus oeconomus,Lasiurus borealis,0.0441,0.0,false,false
Microtus oeconomus,Lasiurus cinereus,0.0355,0.0,false,false
Microtus oeconomus,Lemmiscus curtatus,0.01415,0.0,false,false
Microtus oeconomus,Lemmus trimucronatus,0.0005,0.0,false,false
Microtus oeconomus,Lepus americanus,5.0e-5,0.0,false,false
Microtus oeconomus,Lepus arcticus,5.0e-5,0.0,false,false
Microtus oeconomus,Lepus europaeus,0.0053,0.0,true,false
Microtus oeconomus,Lepus townsendii,0.0,0.0,false,false
Microtus oeconomus,Lontra canadensis,0.00065,0.0,false,false
Microtus oeconomus,Lynx canadensis,0.00105,0.0,false,false
Microtus oeconomus,Lynx rufus,0.0,0.0,false,false
Microtus oeconomus,Marmota broweri,0.0151,0.0,false,false
Microtus oeconomus,Marmota caligata,0.0064,0.0,false,false
Microtus oeconomus,Marmota flaviventris,0.0023,0.0,false,false
Microtus oeconomus,Marmota monax,0.0066,0.0,false,false
Microtus oeconomus,Marmota vancouverensis,0.00035,0.0,false,false
Microtus oeconomus,Martes americana,0.00545,0.0,false,false
Microtus oeconomus,Martes pennanti,0.0018,0.0,false,false
Microtus oeconomus,Mephitis mephitis,0.06095,0.0,false,false
Microtus oeconomus,Microtus chrotorrhinus,0.0125,0.0,false,false
Microtus oeconomus,Microtus longicaudus,5.0e-5,0.0,false,false
Microtus oeconomus,Microtus miurus,0.00025,0.0,false,false
Microtus oeconomus,Microtus montanus,0.0008,0.0,false,false
Microtus oeconomus,Microtus ochrogaster,0.01505,0.0,false,false
Microtus oeconomus,Microtus oeconomus,0.0003,0.0,true,false
Microtus oeconomus,Microtus oregoni,0.00045,0.0,false,false
Microtus oeconomus,Microtus pennsylvanicus,0.00575,0.0,false,false
Microtus oeconomus,Microtus pinetorum,0.0001,0.0,false,false
Microtus oeconomus,Microtus richardsoni,5.0e-5,0.0,false,false
Microtus oeconomus,Microtus townsendii,0.0012,0.0,false,false
Microtus oeconomus,Microtus xanthognathus,0.01155,0.0,false,false
Microtus oeconomus,Mus musculus,0.00655,0.0,true,false
Microtus oeconomus,Mustela erminea,0.00295,0.0,true,false
Microtus oeconomus,Mustela frenata,5.0e-5,0.0,false,false
Microtus oeconomus,Mustela nigripes,0.00765,0.0,false,false
Microtus oeconomus,Mustela nivalis,0.0002,0.0,true,false
Microtus oeconomus,Mustela subpalmata,0.0004,0.0,false,false
Microtus oeconomus,Myodes gapperi,0.0002,0.0,false,false
Microtus oeconomus,Myodes rutilus,0.0014,0.0,true,false
Microtus oeconomus,Myotis californicus,0.01025,0.0,false,false
Microtus oeconomus,Myotis ciliolabrum,0.00125,0.0,false,false
Microtus oeconomus,Myotis evotis,0.0099,0.0,false,false
Microtus oeconomus,Myotis keenii,0.0081,0.0,false,false
Microtus oeconomus,Myotis leibii,0.00865,0.0,false,false
Microtus oeconomus,Myotis lucifugus,0.0065,0.0,false,false
Microtus oeconomus,Myotis melanorhinus,0.0119,0.0,false,false
Microtus oeconomus,Myotis septentrionalis,0.0,0.0,false,false
Microtus oeconomus,Myotis thysanodes,0.0056,0.0,false,false
Microtus oeconomus,Myotis volans,0.002,0.0,false,false
Microtus oeconomus,Myotis yumanensis,0.00095,0.0,false,false
Microtus oeconomus,Napaeozapus insignis,0.0,0.0,false,false
Microtus oeconomus,Neotoma cinerea,0.07915,0.0,false,false
Microtus oeconomus,Neovison vison,0.0001,0.0,false,false
Microtus oeconomus,Neurotrichus gibbsii,0.11895,0.0,false,false
Microtus oeconomus,Nyctinomops macrotis,0.01745,0.0,false,false
Microtus oeconomus,Ochotona collaris,0.00085,0.0,false,false
Microtus oeconomus,Ochotona princeps,0.00135,0.0,false,false
Microtus oeconomus,Odocoileus hemionus,0.0001,0.0,false,false
Microtus oeconomus,Odocoileus virginianus,0.00015,0.0,false,false
Microtus oeconomus,Ondatra zibethicus,0.0009,0.0,false,false
Microtus oeconomus,Onychomys leucogaster,0.08175,0.0,false,false
Microtus oeconomus,Oreamnos americanus,0.00105,0.0,false,false
Microtus oeconomus,Ovibos moschatus,0.0,0.0,false,false
Microtus oeconomus,Ovis canadensis,0.0,0.0,false,false
Microtus oeconomus,Ovis dalli,0.0017,0.0,false,false
Microtus oeconomus,Parascalops breweri,0.00925,0.0,false,false
Microtus oeconomus,Perognathus fasciatus,0.12865,0.0,false,false
Microtus oeconomus,Perognathus parvus,0.12025,0.0,false,false
Microtus oeconomus,Peromyscus keeni,0.08885,0.0,false,false
Microtus oeconomus,Peromyscus leucopus,0.0887,0.0,false,false
Microtus oeconomus,Peromyscus maniculatus,0.0767,0.0,false,false
Microtus oeconomus,Phenacomys intermedius,0.00065,0.0,false,false
Microtus oeconomus,Phenacomys ungava,0.00085,0.0,false,false
Microtus oeconomus,Pipistrellus subflavus,0.03825,0.0,false,false
Microtus oeconomus,Poliocitellus franklinii,5.0e-5,0.0,false,false
Microtus oeconomus,Procyon lotor,0.05845,0.0,false,false
Microtus oeconomus,Puma concolor,0.00165,0.0,false,false
Microtus oeconomus,Rangifer tarandus,0.00515,0.0,true,false
Microtus oeconomus,Reithrodontomys megalotis,0.0771,0.0,false,false
Microtus oeconomus,Scalopus aquaticus,0.00215,0.0,false,false
Microtus oeconomus,Scapanus orarius,0.008,0.0,false,false
Microtus oeconomus,Scapanus townsendii,0.0049,0.0,false,false
Microtus oeconomus,Sciurus carolinensis,0.00025,0.0,false,false
Microtus oeconomus,Sciurus niger,0.01245,0.0,false,false
Microtus oeconomus,Sorex arcticus,0.01125,0.0,false,false
Microtus oeconomus,Sorex bendirii,0.0455,0.0,false,false
Microtus oeconomus,Sorex cinereus,0.058,0.0,false,false
Microtus oeconomus,Sorex dispar,0.0596,0.0,false,false
Microtus oeconomus,Sorex fumeus,0.0572,0.0,false,false
Microtus oeconomus,Sorex haydeni,0.0111,0.0,false,false
Microtus oeconomus,Sorex hoyi,0.0009,0.0,false,false
Microtus oeconomus,Sorex maritimensis,0.01255,0.0,false,false
Microtus oeconomus,Sorex merriami,0.0024,0.0,false,false
Microtus oeconomus,Sorex monticolus,0.05665,0.0,false,false
Microtus oeconomus,Sorex palustris,0.04945,0.0,false,false
Microtus oeconomus,Sorex preblei,0.0525,0.0,false,false
Microtus oeconomus,Sorex rohweri,0.05985,0.0,false,false
Microtus oeconomus,Sorex trowbridgii,0.00175,0.0,false,false
Microtus oeconomus,Sorex tundrensis,0.0033,0.0,true,false
Microtus oeconomus,Sorex ugyunak,0.0482,0.0,false,false
Microtus oeconomus,Sorex vagrans,0.0603,0.0,false,false
Microtus oeconomus,Spilogale putorius,0.0685,0.0,false,false
Microtus oeconomus,Sylvilagus floridanus,0.00975,0.0,false,false
Microtus oeconomus,Sylvilagus nuttallii,0.03585,0.0,false,false
Microtus oeconomus,Sylvilagus transitionalis,0.00515,0.0,false,false
Microtus oeconomus,Synaptomys borealis,0.0035,0.0,false,false
Microtus oeconomus,Synaptomys cooperi,0.012,0.0,false,false
Microtus oeconomus,Tamias amoenus,0.0,0.0,false,false
Microtus oeconomus,Tamias minimus,0.00905,0.0,false,false
Microtus oeconomus,Tamias striatus,0.0113,0.0,false,false
Microtus oeconomus,Tamias townsendii,5.0e-5,0.0,false,false
Microtus oeconomus,Tamiasciurus douglasii,0.01085,0.0,false,false
Microtus oeconomus,Tamiasciurus hudsonicus,0.02395,0.0,false,false
Microtus oeconomus,Taxidea taxus,0.0001,0.0,false,false
Microtus oeconomus,Thomomys talpoides,0.1214,0.0,false,false
Microtus oeconomus,Urocitellus columbianus,0.01,0.0,false,false
Microtus oeconomus,Urocitellus parryii,0.005,0.0,false,false
Microtus oeconomus,Urocitellus richardsonii,0.0103,0.0,false,false
Microtus oeconomus,Urocyon cinereoargenteus,0.0,0.0,false,false
Microtus oeconomus,Ursus americanus,0.0031,0.0,false,false
Microtus oeconomus,Ursus arctos,0.001,0.0,true,false
Microtus oeconomus,Ursus maritimus,0.00865,0.0,true,false
Microtus oeconomus,Vulpes lagopus,0.0,0.0,true,false
Microtus oeconomus,Vulpes velox,5.0e-5,0.0,false,false
Microtus oeconomus,Vulpes vulpes,0.00035,0.0,true,false
Microtus oeconomus,Zapus hudsonius,0.0,0.0,false,false
Microtus oeconomus,Zapus princeps,0.00065,0.0,false,false
Microtus oeconomus,Zapus trinotatus,0.00015,0.0,false,false
Microtus oregoni,Alces alces,0.04985,0.0,false,false
Microtus oregoni,Antilocapra americana,0.0369,0.0,false,false
Microtus oregoni,Antrozous pallidus,0.1238,0.0,false,false
Microtus oregoni,Aplodontia rufa,0.1055,0.0,false,false
Microtus oregoni,Bison bison,0.03035,0.0,false,false
Microtus oregoni,Blarina brevicauda,0.1542,0.0,false,false
Microtus oregoni,Callospermophilus lateralis,0.09155,0.0,false,false
Microtus oregoni,Callospermophilus saturatus,0.09095,0.0,false,false
Microtus oregoni,Canis latrans,0.002,0.0,false,false
Microtus oregoni,Canis lupus,0.02675,0.0,false,false
Microtus oregoni,Canis rufus,0.02425,0.0,false,false
Microtus oregoni,Castor canadensis,0.00475,0.0,false,false
Microtus oregoni,Cervus elaphus,0.0044,0.0,false,false
Microtus oregoni,Condylura cristata,0.11375,0.0,false,false
Microtus oregoni,Corynorhinus townsendii,0.1118,0.0,false,false
Microtus oregoni,Cryptotis parva,0.16255,0.0,false,false
Microtus oregoni,Cynomys ludovicianus,0.0009,0.0,false,false
Microtus oregoni,Dama dama,0.02945,0.0,false,false
Microtus oregoni,Dama mesopotamica,0.0032,0.0,false,false
Microtus oregoni,Dicrostonyx groenlandicus,0.00725,0.0,false,false
Microtus oregoni,Dicrostonyx hudsonius,0.01385,0.0,false,false
Microtus oregoni,Dicrostonyx nunatakensis,0.0159,0.0,false,false
Microtus oregoni,Dicrostonyx richardsoni,0.0125,0.0,false,false
Microtus oregoni,Didelphis virginiana,0.3493,0.0,false,false
Microtus oregoni,Dipodomys ordii,0.20635,0.0,false,false
Microtus oregoni,Eptesicus fuscus,0.03935,0.0,false,false
Microtus oregoni,Erethizon dorsatum,0.21175,0.0,false,false
Microtus oregoni,Euderma maculatum,0.07575,0.0,false,false
Microtus oregoni,Geomys bursarius,0.2122,0.0,false,false
Microtus oregoni,Glaucomys sabrinus,0.0993,0.0,false,false
Microtus oregoni,Glaucomys volans,0.10435,0.0,false,false
Microtus oregoni,Gulo gulo,0.02095,0.0,false,false
Microtus oregoni,Ictidomys tridecemlineatus,0.01145,0.0,false,false
Microtus oregoni,Lasionycteris noctivagans,0.0082,0.0,false,false
Microtus oregoni,Lasiurus blossevillii,0.04645,0.0,false,false
Microtus oregoni,Lasiurus borealis,0.11355,0.0,false,false
Microtus oregoni,Lasiurus cinereus,0.09515,0.0,false,false
Microtus oregoni,Lemmiscus curtatus,0.05255,0.0,false,false
Microtus oregoni,Lemmus trimucronatus,0.011,0.0,false,false
Microtus oregoni,Lepus americanus,0.0017,0.0,false,false
Microtus oregoni,Lepus arcticus,0.001,0.0,false,false
Microtus oregoni,Lepus europaeus,0.0309,0.0,false,false
Microtus oregoni,Lepus townsendii,0.00125,0.0,false,false
Microtus oregoni,Lontra canadensis,0.01005,0.0,false,false
Microtus oregoni,Lynx canadensis,0.01015,0.0,false,false
Microtus oregoni,Lynx rufus,0.00035,0.0,false,false
Microtus oregoni,Marmota broweri,0.05535,0.0,false,false
Microtus oregoni,Marmota caligata,0.037,0.0,false,false
Microtus oregoni,Marmota flaviventris,0.0149,0.0,false,false
Microtus oregoni,Marmota monax,0.032,0.0,false,false
Microtus oregoni,Marmota vancouverensis,0.005,0.0,false,false
Microtus oregoni,Martes americana,0.0282,0.0,false,false
Microtus oregoni,Martes pennanti,0.01785,0.0,false,false
Microtus oregoni,Mephitis mephitis,0.12995,0.0,false,false
Microtus oregoni,Microtus chrotorrhinus,0.0494,0.0,false,false
Microtus oregoni,Microtus longicaudus,0.00365,0.0,false,false
Microtus oregoni,Microtus miurus,0.00695,0.0,false,false
Microtus oregoni,Microtus montanus,0.01395,0.0,false,false
Microtus oregoni,Microtus ochrogaster,0.0605,0.0,false,false
Microtus oregoni,Microtus oeconomus,0.00885,0.0,false,false
Microtus oregoni,Microtus oregoni,0.01175,0.0,false,false
Microtus oregoni,Microtus pennsylvanicus,0.0293,0.0,false,false
Microtus oregoni,Microtus pinetorum,0.00345,0.0,false,false
Microtus oregoni,Microtus richardsoni,0.00485,0.0,false,false
Microtus oregoni,Microtus townsendii,0.01755,0.0,false,false
Microtus oregoni,Microtus xanthognathus,0.0431,0.0,false,false
Microtus oregoni,Mus musculus,0.03835,0.0,false,false
Microtus oregoni,Mustela erminea,0.0179,0.0,false,false
Microtus oregoni,Mustela frenata,0.00215,0.0,false,false
Microtus oregoni,Mustela nigripes,0.0369,0.0,false,false
Microtus oregoni,Mustela nivalis,0.00335,0.0,false,false
Microtus oregoni,Mustela subpalmata,0.00485,0.0,false,false
Microtus oregoni,Myodes gapperi,0.00595,0.0,false,false
Microtus oregoni,Myodes rutilus,0.01325,0.0,false,false
Microtus oregoni,Myotis californicus,0.04385,0.0,false,false
Microtus oregoni,Myotis ciliolabrum,0.00845,0.0,false,false
Microtus oregoni,Myotis evotis,0.0435,0.0,false,false
Microtus oregoni,Myotis keenii,0.03735,0.0,false,false
Microtus oregoni,Myotis leibii,0.0379,0.0,false,false
Microtus oregoni,Myotis lucifugus,0.0288,0.0,false,false
Microtus oregoni,Myotis melanorhinus,0.0456,0.0,false,false
Microtus oregoni,Myotis septentrionalis,0.00065,0.0,false,false
Microtus oregoni,Myotis thysanodes,0.0324,0.0,false,false
Microtus oregoni,Myotis volans,0.0183,0.0,false,false
Microtus oregoni,Myotis yumanensis,0.0098,0.0,false,false
Microtus oregoni,Napaeozapus insignis,0.0005,0.0,false,false
Microtus oregoni,Neotoma cinerea,0.15645,0.0,false,false
Microtus oregoni,Neovison vison,0.00415,0.0,false,false
Microtus oregoni,Neurotrichus gibbsii,0.2006,0.0,false,false
Microtus oregoni,Nyctinomops macrotis,0.0586,0.0,false,false
Microtus oregoni,Ochotona collaris,0.01095,0.0,false,false
Microtus oregoni,Ochotona princeps,0.01485,0.0,false,false
Microtus oregoni,Odocoileus hemionus,0.0036,0.0,false,false
Microtus oregoni,Odocoileus virginianus,0.0015,0.0,false,false
Microtus oregoni,Ondatra zibethicus,0.01215,0.0,false,false
Microtus oregoni,Onychomys leucogaster,0.15825,0.0,false,false
